main_text,subtext
Purple Cauliflower,'Purple of Sicily',Brassica oleracea var. botrytis
Purple Cauliflower,'Purple of Sicily',Brassica oleracea var. botrytis
Purple Cauliflower,'Purple of Sicily',Brassica oleracea var. botrytis
Purple Cauliflower,'Purple of Sicily',Brassica oleracea var. botrytis
Hybrid Cauliflower,'Cheddar',Brassica oleracea var. botrytis
Hybrid Cauliflower,'Cheddar',Brassica oleracea var. botrytis
Hybrid Cauliflower,'Fioretto',Brassica oleracea var. botrytis
Hybrid Cauliflower,'Fioretto',Brassica oleracea var. botrytis
Hybrid Cauliflower,'Snow Crown' F1,Brassica oleracea var. botrytis
Hybrid Cauliflower,'Snow Crown' F1,Brassica oleracea var. botrytis
Amara Ethiopian Kale Mustard,,Brassica carinata
Amara Mustard,"AKA ""Ethiopian Kale""",Brassica carinata
Kale 'Lacinato',,Brassica oleracea var. palmifolia
Kale 'Lacinato',,Brassica oleracea var. palmifolia
Swiss Chard,'Ruby Red',Beta vulgaris L. var. cicla
Chinese Cabbage,'Nozaki',Brassica rapa
Chinese Cabbage (AKA Napa Cabbage),'Nozaki',Brassica rapa
Baby Kale,'Red Winter',Brassica oleracea var. acephala
Red Russian Kale,,Brassica napus va pabularia
Swiss Chard,'Bright Lights',Beta vulgaris L.
Swiss Chard,'Bright Lights',Beta vulgaris L.
Swiss Chard,'Fordhook Giant',Beta vulgaris L.
Swiss Chard,'Fordhook Giant',Beta vulgaris L.
Swiss Chard,'Fordhook Giant',Beta vulgaris L.
Swiss Chard,'Ruby Red',Beta vulgaris
Swiss Chard,'El Dorado',Beta vulgaris
Swiss Chard,'Yellow Chard',Beta vulgaris
Swiss Chard,'Yellow',Beta vulgaris
Swiss Chard,'Yellow',Beta vulgaris
Swiss Chard,'Yellow',Beta vulgaris
Lettuce,'Brushed Butter',Lactuca sativa
Lettuce,'Brushed Butter',Lactuca sativa
Lettuce,'Brushed Butter',Lactuca sativa
Lettuce,'Buttercrunch',Lactuca sativa
Lettuce,'Buttercrunch',Lactuca sativa
Lettuce,'Buttercrunch',Lactuca sativa
Bunching Onion,'Evergreen',Allium fistulosum
Bunching Onion,'Evergreen',Allium fistulosum
Bunching Onion,White Lisbon',Allium fistulosum
Bunching Onion,'White Lisbon',Allium fistulosum
Portodora Elephant's Ear,'White Lisbon',Alocasia 'Portadora'
Portodora Elephant's Ear,,Alocasia 'Portadora'
Portodora Elephant's Ear,,Alocasia 'Portodora'
Black Coral Taro,,Colocasia esculenta 'Black Coral'
Black Coral Taro,,Colocasia esculenta 'Black Coral'
Buddha's hand,,Alocasia cucullata
Buddha's hand,,Alocasia cucullata
Mexican Snowball Afterglow,,Echeveria 'Afterglow'
Cannalily 'Wilder',,Canna indica 'Wilder'
Wilder Cannalily,,Canna 'Wilder'
Wilderland Cannalily,,Canna 'Wilderland'
Wilderland Cannalily,,Canna 'Wilderland'
Happy Wilder Cannalily,,Canna 'Happy Wilder'
Happy Wilder Cannalily,,Canna 'Happy Wilder'
Salmon Pink Canna,,Canna x generalis 'Salmon Pink'
Salmon Pink Canna,,Canna x generalis 'Salmon Pink'
Salmon Pink Canna,,Canna x generalis 'Salmon Pink'
Salmon Pink Canna,,Canna x generalis 'Salmon Pink'
Bronze-Orange Canna,,Canna x generalis 'Bronze Orange'
Red Indian Shot,'Red',Canna x edulis
Red Indian Shot,'Red',Canna edulis
Red Indian Shot,,Canna edulis 'Red'
African Sunset Cannalily,,Canna 'African Sunset'
Mossy Saxifrage,'Early Alpine',Saxifraga x arendsii
Angelina Stonecrop,,Sedum rupestre 'Angelina'
Angelina Stonecrop,,Sedum rupestre 'Angelina'
'Great Expectations' Plaintain Lily,,Hosta 'Great Expectations'
Plaintain Lily,'Great Expectations',Hosta 'Great Expectations'
Plaintain Lily,'Great Expectations',Hosta 'Great Expectations'
Plaintain Lily,'Great Expectations',Hosta 'Great Expectations'
Plaintain Lily,'Great Expectations',Hosta 'Great Expectations'
Lime Sparkle Stonecrop,,Sedum 'Lime Sparkle'
Lime Sparkle Stonecrop,,Sedum 'Lime Sparkle'
Mexican Marigold,,Tagetes lemmonii
Arizona Apricot Blanketflower,,Gaillardia × grandiflora 'Arizona Apricot'
Incredible Swirl Coreopsis,,Coreopsis 'Incredible Swirl'
Lance-leaved Coreopsis,,Coreopsis lanceolata
Lance-leaved Coreopsis,,Leucanthemum × superbum
Shasta Daisy,,Leucanthemum × superbum
Purple Coneflower,,Echinacea purpurea
Pale Purple Coneflower,,Echinacea pallida
Red Chrysanthemum,,Chrysanthemum 'Red'
Yellow Chrysanthemum,,Chrysanthemum 'Yellow'
Yellow Chrysanthemum,,Chrysanthemum 'Yellow'
Chrysanthemum,Scarlet with golden striations,Chrysanthemum 'Scarlet Gold'
Hot Coral Coneflower,,Echinacea 'Hot Coral'
Pride of Madeira,,Echium candicans syn. fastuosum
Brown Turkey Fig,,Ficus carica 'Brown Turkey'
Jurupa Fig,,Ficus carica 'Jurupa'
Atreano Fig,,Ficus carica 'Atreano'
Atreano Fig,,Ficus carica 'Atreano'
Atreano Fig,,Ficus carica 'Atreano'
Jurupa Fig,,Ficus carica 'Jurupa'
Oakleigh Caprifig,,Ficus carica sylvestris 'Oakleigh'
Sandpaper Fig,,Ficus coronata
Violette de Bordeaux Fig,,Ficus carica 'Violette de Bordeaux'
Tauro Fig,,Ficus carica 'Tauro'
Tauro Fig,,Ficus carica 'Tauro'
Eversweet Pomegranate,,Punica granatum 'Eversweet'
Eversweet Pomegranate,,Punica granatum 'Eversweet'
Parfianka Pomegranate,,Punica granatum 'Parfianka'
Myatodzhy Pomegranate,,Punica granatum 'Myatodzhy'
Sakerdze Pomegranate,,Punica granatum 'Sakerdze'
Sakerdze Pomegranate,,Punica granatum 'Sakerdze'
Mae Pomegranate,,Punica granatum 'Mae'
Gissarskii Rozovyi Pomegranate,,Punica granatum 'Gissarskii Rozovyi'
Myatadzhy Pomegranate,,Punica granatum 'Myatadzhy'
White Pomegranate,,Punica granatum 'White'
White Mulberry,,Morus alba
Herb Wormwood,,Artemisia absinthium
Purple Chrysanthemum,,Chrysanthemum 'Purple'
Elderberry 'Madonna',,Sambucus nigra 'Madonna'
Elderberry 'Madonna',,Sambucus nigra 'Madonna'
Elderberry 'Madonna',,Sambucus nigra 'Madonna'
Elderberry 'Madonna',,Sambucus nigra 'Madonna'
Elderberry 'Madonna',,Sambucus nigra 'Madonna'
Simpleleaf Chastetree,,Vitex trifolia
Red Horsechestnut,,Aesculus x carnea
Mediterranean Fan Palm,,Chamaerops humilis
Mediterranean Fan Palm,,Chamaerops humilis
Mediterranean Fan Palm,,Chamaerops humilis
Bower Vine,,Pandorea jasminoides
Purple Mexican Bush Sage,,Salvia leucantha 'Purple'
Raspberry Butterfly Bush,,Buddleja davidii 'Razzle Dazzle'
Raspberry Butterfly Bush,,Buddleja davidii 'Razzle Dazzle'
Midnight Foxglove Beardtongue,,Penstemon 'Midnight'
Midnight Foxglove Beardtongue,,Penstemon 'Midnight'
Conadria Fig,,Ficus carica 'Conadria'
Conadria Fig,,Ficus carica 'Conadria'
Conadria Fig,,Ficus carica 'Conadria '
Conadria Fig,,Ficus carica  'Conadria'
Conadria Fig,,Ficus carica  'Conadria'
Conadria Fig,,Ficus carica  'Conadria'
Western Redbud,,Cercis occidentalis
Dwarf Daylily,,Stella ora
Sparkling White Wandflower,,Oenothera (Gaura) lindheimeri 'Sparkle White'
Sparkling White Wandflower,'Sparkle White',Oenothera (Gaura) lindheimeri
Sparkling White Wandflower,'Sparkle White',Oenothera (syn. Gaura) lindheimeri
English Lavender,'Sparkle White',Lavandula angustifolia 'Vera'
English Lavender,'Sparkle White',Lavandula angustifolia 'Vera'
English Lavender,,Lavandula angustifolia 'Vera'
Velvet Groundsel,,Roldana petasitis
Velvet Groundsel,,Roldana petasitis
Velvet Groundsel,,Roldana petasitis
Spanish Shawl,,Centradenia floribunda
Purpusii Inchplant,,Tradescantia zebrina 'Purpusii'
Turk's Cap,,Malvaviscus arboreus
Pink Lemonade Honeysuckle,'Pink Lemonade',Lonicera × heckrottii
Pink Lemonade Honeysuckle,'Pink Lemonade',Lonicera × heckrottii
Cape Jasmine,'Pink Lemonade',Gardenia jasminoides
Cape Jasmine,,Gardenia jasminoides
Creeping Charlie,,Plectranthus australis
Creeping Charlie,,Plectranthus australis
Mormon Tea,,Ephedra nevadensis
Mormon Tea,,Ephedra nevadensis
Mormon Tea,,Ephedra nevadensis
Mormon Tea,,Ephedra nevadensis
Sticky Monkey Flower,,Diplacus (Mimulus) aurantiacus
Sticky Monkey Flower,,Diplacus (syn. Mimulus) aurantiacus
Sticky Monkey Flower,,Diplacus (syn. Mimulus) aurantiacus
Sticky Monkey Flower,,Diplacus (Mimulus) aurantiacus
Sticky Monkey Flower,,Diplacus (Mimulus) aurantiacus
Culinary Sage,,Salvia officinalis
Culinary Sage,,Salvia officinalis
Culinary Sage,,Salvia officinalis
Culinary Sage,,Salvia officinalis
Culinary Sage,,Salvia officinalis
Culinary Sage,,Salvia officinalis
Culinary Sage,,Salvia officinalis
Strawberry Mint,,Mentha spicata 'Strawberry'
Spearmint,,Mentha spicata
Spearmint,,Mentha spicata
Spearmint,,Mentha spicata
Spearmint,,Mentha spicata
Spearmint,,Mentha spicata
Spearmint,,Mentha spicata
Spearmint,,Mentha spicata
Spearmint,,Mentha × piperita f. citrata 'Chocolate
Chocolate Mint,,Mentha × piperita f. citrata 'Chocolate'
Orange Mint,,Mentha × piperita f. citrata 'Orange'
Orange Mint,,Mentha × piperita f. citrata
Orange Mint,,Mentha × piperita f. citrata
Pear Mint,,Mentha × piperita 'Pear'
Pear Mint,,Mentha × piperita 'Pear'
Lavender Mint,,Mentha × piperita 'Lavender'
Spearmint,'Kentucky Colonel',Mentha spicata
Julep Mint,,Mentha spicata 'Julep'
Julep Mint,,Mentha × piperita f. citrata
Lime Mint,,Mentha × piperita f. citrata 'Lime'
Lime Mint,,Mentha × piperita f. citrata 'Lime'
Julep Mint,,Mentha spicata 'Julep'
Grapefruit Mint,,Mentha x piperita 'Grapefruit'
Red-Stemmed Peppermint,,Mentha x smithiana
Basil Mint,,Mentha x piperita 'Basil'
Russian Tarragon,,Artemisia dracunculus
Aztec Sweet Herb,,Phyla dulcis
Barbecue Rosemary,,Rosmarinus officinalis 'Barbecue'
Nicky's Pink Carnation,,Dianthus caryophyllus 'Nicky'
Purple Star Artichoke,'Imperial Star Purple',Cynara scolymus
Purple Imperial Star Artichoke,'Imperial Star Purple',Cynara cardunculus var. scolymus
"Dianthus, Fragrant Crimson",'Crimson',Dianthus barbatus
"Dianthus, Fragrant Crimson",,Dianthus barbatus 'Crimson'
Coppertone Stonecrop,,Sedum adolphi
Green Pinwheel,,Aeonium decorum
Purple Rose Succulent,,Aeonium arboreum 'Atropurpureum'
Chelsea Girl Marguerite Daisy,,Argyranthemum gracile 'Chelsea Girl'
Ghost Plant,,Graptopetalum paraguayense
Rock Purslane,,Calandrinia spectabilis
Rock Purslane,,Calandrinia spectabilis
Rock Purslane,,Calandrinia spectabilis
Mini Pine Tree Succulent,,Crassula tetragona
String of Bananas,,Curio radicans
String of Bananas,,Curio radicans
Roundleaved Navelwort,,Cotyledon orbiculata
Curly Jade Plant,,Crassula undulata
Shrubby Stonecrop,,Sedum praealtum
Fairy Crassula,,Crassula multicava
Sawtooth Aloe,,Aloe juvenna
Golden-Toothed Aloe,,Aloe × nobilis
Jade Plant,,Crassula ovata
Canary Islands Aeonium,,Aeonium canariense
Irish Beads,,Curio (Senecio) rowleyanus
Irish Beads,,Aloiampelos striatula (syn. Aloe striatula)
Hardy Aloe,,Aloiampelos striatula (syn. Aloe striatula)
Soap Aloe,,Aloe maculata
Rooiwortel,,Bulbine latifolia
Rooiwortel,,Bulbine latifolia
Orange Bulbine,,Bulbine frutescens 'Hallmark'
Orange Bulbine,,Bulbine frutescens 'Hallmark'
Orange Bulbine,,Bulbine frutescens 'Hallmark'
Foxtail Agave,,Agave attenuata
"Smooth Agave, Variegated",,Agave desmetiana 'Variegata'
Ballerina Aeonium,,Aeonium 'Ballerina'
Ballerina Aeonium,,Aeonium 'Ballerina'
Peruvian Groundcherry,,Physalis peruviana
Peruvian Groundcherry,,Physalis peruviana
Peruvian Groundcherry,,Physalis peruviana
Peruvian Groundcherry,,Physalis peruviana
Peruvian Groundcherry,,Physalis peruviana
Jiaogulan (Immortality Herb),,Gynostemma pentaphyllum
Moringa,,Moringa oleifera
Jamaica cherry,,Muntingia calabura
Toona,,Toona sinensis
Toona,,Toona sinensis
Toona,,Toona sinensis
Toona,,Toona sinensis
Fruiting Banana Variety,,Musa sp.
"Banana, Fruiting Variety",,Musa sp.
Dwarf Cavendish Banana,,Musa acuminata
Dwarf Cavendish Banana,,Musa acuminata
Dwarf Cavendish Banana,,Musa acuminata
Mysore Banana,,Musa sp. 'Mysore'
East-Indian Lemongrass,,Cymbopogon flexuosus
East-Indian Malabar Lemongrass,,Cymbopogon flexuosus
East-Indian Malabar Lemongrass,,Cymbopogon flexuosus
East-Indian Malabar Lemongrass,,Cymbopogon flexuosus
Patton Romaine Lettuce, Pythium wilt resistant,Lactuca sativa var. longifolia 'Patton'
Patton Romaine Lettuce,Pythium wilt resistant,Lactuca sativa var. longifolia 'Patton'
Patton Romaine Lettuce,Pythium wilt resistant variety,Lactuca sativa var. longifolia 'Patton'
Patton Romaine Lettuce,Pythium wilt resistant variety,Lactuca sativa var. longifolia 'Patton'
Patton Romaine Lettuce,Pythium wilt resistant variety,Lactuca sativa var. longifolia 'Patton'
Patton Romaine Lettuce,Pythium wilt resistant variety,Lactuca sativa var. longifolia 'Patton'
Romaine Lettuce 'Patton',Pythium wilt resistant variety,Lactuca sativa var. longifolia 'Patton'
Snap Pea,'Sugar Magnolia',Pisum sativum var. macrocarpon
Sugar Snow Pea,'Mammoth Melting',Pisum sativum var. macrocarpon
Snow Pea,'Dwarf White Sugar',Pisum sativum var. macrocarpon
Snap Pea,'Sugar Daddy',Pisum sativum var. macrocarpon
"Pea, 'Patio Pride'",,Pisum sativum
"Pea, 'Patio Pride'",,Pisum sativum
"Pea, 'Patio Pride'",,Pisum sativum
"Pea, Oregon Sugar Pod",,Pisum sativum 'Oregon Sugar Pod'
"Pea, Oregon Sugar Pod II",,Pisum sativum 'Oregon Sugar Pod II'
Alyssum 'Aphrodite Mix',,Lobularia maritima
Pink Surprise Calendula,,Calendula officinalis 'Pink Surprise' 
Pink Surprise Calendula,,Calendula officinalis 'Pink Surprise' 
Borage,,Borago officinalis
